@RELATION tweet

@ATTRIBUTE user {true,false}
@ATTRIBUTE word {true,false}
@ATTRIBUTE hashtag {true,false}
@ATTRIBUTE smiley {true,false}
@ATTRIBUTE argoInternet {true,false}
@ATTRIBUTE ponctuation {absent, regulier, surnombre}
@ATTRIBUTE retweet {true,false}
@ATTRIBUTE nbRetweet NUMERIC
@ATTRIBUTE longeur NUMERIC
@ATTRIBUTE categorie {Drole, Contrepetrie, PasDrole, Autoderision}
@ATTRIBUTE tweetDrole {true,false}

@DATA
true,false,false,false,false,absent,false,2,56,Drole,true
true,false,false,false,false,absent,false,9,97,Drole,true
true,false,false,false,false,surnombre,false,6,88,Drole,true
true,false,false,false,false,absent,false,8,88,Drole,true
true,false,false,false,false,absent,false,7,86,Drole,true
true,false,false,false,false,absent,false,7,93,Drole,true
true,false,false,false,false,absent,false,5,69,Drole,true
true,false,false,false,false,absent,false,2,108,Drole,true
true,false,false,false,false,absent,false,4,124,Drole,true
true,false,false,false,false,surnombre,false,6,117,Drole,true
true,false,false,false,false,absent,false,4,79,Drole,true
true,false,false,false,false,regulier,false,7,117,Drole,true
true,false,false,false,false,absent,false,7,86,Drole,true
true,false,false,false,false,absent,false,3,91,Drole,true
true,false,false,false,false,regulier,false,23,97,Drole,true
true,false,false,false,false,absent,false,4,52,Drole,true
true,false,false,false,false,absent,false,5,39,Drole,true
true,false,false,false,false,absent,false,15,106,Drole,true
true,false,false,false,false,absent,false,5,85,Drole,true
true,false,false,false,false,regulier,false,2,132,Drole,true
true,false,false,false,false,absent,false,11,129,Drole,true
true,false,false,false,false,absent,false,9,120,Drole,true
true,false,false,false,false,absent,false,13,132,Drole,true
true,false,false,false,false,absent,false,5,108,Drole,true
true,false,false,false,false,absent,false,4,97,Drole,true
true,false,false,false,false,absent,false,5,68,Drole,true
true,false,false,false,false,absent,false,16,99,Drole,true
true,false,false,false,false,absent,false,7,65,Drole,true
true,false,false,false,false,absent,false,1,136,Drole,true
true,false,false,false,false,absent,false,9,94,Drole,true
true,false,false,false,false,absent,false,0,99,Drole,true
true,false,false,false,false,absent,false,3,70,Drole,true
true,false,false,false,false,absent,false,1,107,Drole,true
true,false,false,false,false,absent,false,3,113,Drole,true
true,false,false,false,false,absent,false,8,56,Drole,true
true,false,false,false,false,absent,false,5,105,Drole,true
true,false,false,false,false,absent,false,6,93,Drole,true
true,false,false,false,false,absent,false,6,103,Drole,true
true,false,false,false,false,absent,false,8,102,Drole,true
true,false,false,false,false,absent,false,6,94,Drole,true
true,false,false,false,false,absent,false,8,92,Drole,true
true,false,false,false,false,absent,false,2,87,Drole,true
true,false,false,false,false,absent,false,6,83,Drole,true
true,false,false,false,false,absent,false,7,95,Drole,true
true,false,false,false,false,absent,false,1,68,Drole,true
true,false,false,false,false,absent,false,7,58,Drole,true
true,false,false,false,false,absent,false,8,83,Drole,true
true,false,false,false,false,absent,false,6,72,Drole,true
true,false,false,false,false,absent,false,4,91,Drole,true
true,false,false,false,false,absent,false,7,54,Drole,true
true,false,false,false,false,absent,false,10,101,Drole,true
true,false,false,false,false,absent,false,3,96,Drole,true
true,false,false,false,false,absent,false,0,56,Drole,true
true,false,false,false,false,absent,false,2,56,Drole,true
true,false,false,false,false,absent,false,7,55,Drole,true
true,false,false,false,false,absent,false,2,65,Drole,true
true,false,false,false,false,absent,false,0,65,Drole,true
true,false,false,false,false,absent,false,6,60,Drole,true
true,false,false,false,false,absent,false,6,60,Drole,true
true,false,false,false,false,absent,false,11,65,Drole,true
true,false,false,false,false,absent,false,8,68,Drole,true
true,false,false,false,false,absent,false,3,108,Drole,true
true,false,false,false,false,absent,false,1,123,Drole,true
true,false,false,false,false,absent,false,5,112,Drole,true
true,false,false,false,false,absent,false,6,70,Drole,true
true,false,false,false,false,absent,false,6,78,Drole,true
true,false,false,false,false,absent,false,3,60,Drole,true
true,false,false,false,false,absent,false,2,51,Drole,true
true,false,false,false,false,absent,false,3,94,Drole,true
true,false,false,false,false,absent,false,8,83,Drole,true
true,false,false,false,false,absent,false,1,132,Drole,true
true,false,false,false,false,absent,false,6,129,Drole,true
true,false,false,false,false,absent,false,4,90,Drole,true
true,false,false,false,false,absent,false,7,121,Drole,true
true,false,false,false,false,absent,false,2,129,Drole,true
true,false,false,false,false,absent,false,2,88,Drole,true
true,false,false,false,false,absent,false,3,120,Drole,true
true,false,false,false,false,absent,false,2,107,Drole,true
true,false,false,false,false,absent,false,3,129,Drole,true
true,false,false,false,false,absent,false,5,84,Drole,true
true,false,false,false,false,absent,false,8,91,Drole,true
true,false,false,false,false,absent,false,9,130,Drole,true
true,false,false,false,false,surnombre,false,2,77,Drole,true
true,false,false,false,false,absent,false,14,118,Drole,true
true,false,false,false,false,absent,false,6,104,Drole,true
true,false,false,false,false,absent,false,3,107,Drole,true
true,false,false,false,false,absent,false,5,109,Drole,true
true,false,false,false,false,absent,false,10,125,Drole,true
true,false,false,false,false,absent,false,1,125,Drole,true
true,false,false,false,false,absent,false,5,71,Drole,true
true,false,false,false,false,absent,false,6,123,Drole,true
true,false,false,false,false,absent,false,1,71,Drole,true
true,false,false,false,false,absent,false,5,107,Drole,true
true,false,false,false,false,absent,false,4,101,Drole,true
true,false,false,false,false,absent,false,4,121,Drole,true
true,false,false,false,false,absent,false,3,57,Drole,true
true,false,false,false,false,absent,false,2,47,Drole,true
true,false,false,false,false,absent,false,2,99,Drole,true
true,false,false,false,false,absent,false,4,79,Drole,true
true,false,false,false,false,absent,false,7,75,Drole,true
true,false,false,false,false,absent,false,8,70,Drole,true
true,false,false,false,false,absent,false,2,94,Drole,true
true,false,false,false,false,absent,false,2,83,Drole,true
true,false,false,false,false,absent,false,3,90,Drole,true
true,false,false,false,false,regulier,false,7,132,Drole,true
true,false,false,false,false,absent,false,7,116,Drole,true
true,false,false,false,false,absent,false,4,73,Drole,true
true,false,false,false,false,regulier,true,41,123,Drole,true
true,true,false,false,true,absent,false,49,110,Drole,true
true,false,false,false,false,absent,false,46,105,Drole,true
true,false,false,false,false,absent,false,68,23,Drole,true
true,false,false,false,false,absent,false,61,127,Drole,true
true,false,false,false,false,absent,false,90,63,Drole,true
true,false,false,false,false,absent,false,59,58,Drole,true
true,false,false,false,false,absent,false,77,56,Drole,true
true,false,false,false,false,absent,false,20,116,Drole,true
true,false,false,false,false,absent,false,75,121,Drole,true
true,false,false,false,false,absent,false,47,80,Drole,true
true,false,false,false,false,absent,false,79,133,Drole,true
true,false,false,false,false,absent,false,171,43,Drole,true
true,false,false,false,false,absent,false,126,106,Drole,true
true,false,false,false,false,absent,false,98,43,Drole,true
true,true,false,false,true,absent,false,79,140,Drole,true
true,false,false,false,false,absent,false,117,74,Drole,true
true,false,false,false,false,absent,false,79,61,Drole,true
true,false,false,false,false,absent,false,62,79,Drole,true
true,false,false,false,false,absent,false,76,53,Drole,true
true,false,false,false,false,absent,false,90,49,Drole,true
true,false,false,false,false,absent,false,35,81,Drole,true
true,false,false,false,false,absent,false,53,97,Drole,true
true,false,false,false,false,absent,false,72,81,Drole,true
true,false,false,false,false,absent,false,88,84,Drole,true
true,false,false,false,false,absent,false,120,126,Drole,true
true,false,false,false,false,absent,false,100,65,Drole,true
true,false,false,false,false,absent,false,66,46,Drole,true
true,false,false,false,false,absent,false,171,139,Drole,true
true,false,false,false,false,absent,false,143,110,Drole,true
true,false,false,false,false,absent,false,132,35,Drole,true
true,false,false,false,false,absent,false,99,62,Drole,true
true,false,false,false,false,absent,false,89,67,Drole,true
true,false,false,false,false,absent,false,134,59,Drole,true
true,false,false,false,false,absent,false,91,75,Drole,true
true,false,false,false,false,absent,false,108,108,Drole,true
true,false,false,false,false,absent,false,108,121,Drole,true
true,false,false,false,false,absent,false,120,69,Drole,true
true,false,false,false,false,absent,false,118,62,Drole,true
true,false,false,false,false,absent,false,143,94,Drole,true
true,false,false,false,false,absent,false,106,122,Drole,true
true,false,false,false,false,absent,false,71,105,Drole,true
true,false,false,false,false,absent,false,54,119,Drole,true
true,false,false,false,false,absent,false,81,70,Drole,true
true,false,false,false,false,absent,false,121,93,Drole,true
true,false,false,false,false,absent,false,126,137,Drole,true
true,false,false,false,false,absent,false,104,88,Drole,true
true,false,false,false,false,absent,false,84,75,Drole,true
true,false,false,false,false,absent,false,66,113,Drole,true
true,false,false,false,false,absent,false,153,87,Drole,true
true,false,false,false,false,absent,false,116,102,Drole,true
true,false,false,false,false,absent,false,53,88,Drole,true
true,false,false,false,false,absent,false,84,67,Drole,true
true,false,false,false,false,absent,false,155,91,Drole,true
true,false,false,false,false,absent,false,52,113,Drole,true
true,false,false,false,false,absent,false,119,124,Drole,true
true,false,false,false,false,absent,false,55,111,Drole,true
true,false,false,false,false,absent,false,54,63,Drole,true
true,false,false,false,false,absent,false,117,138,Drole,true
true,false,false,false,false,absent,false,119,74,Drole,true
true,false,false,false,false,absent,false,71,140,Drole,true
true,false,false,false,false,absent,false,67,127,Drole,true
true,false,false,false,false,absent,false,78,66,Drole,true
true,false,false,false,false,absent,false,68,105,Drole,true
true,false,false,false,false,absent,false,73,91,Drole,true
true,false,false,false,false,absent,false,82,79,Drole,true
true,false,false,false,false,absent,false,103,84,Drole,true
true,false,false,false,false,absent,false,85,120,Drole,true
true,false,false,false,false,absent,false,107,69,Drole,true
true,false,false,false,false,absent,false,59,86,Drole,true
true,false,false,false,false,absent,false,85,81,Drole,true
true,false,false,false,false,absent,false,88,94,Drole,true
true,false,false,false,false,absent,false,88,105,Drole,true
true,false,false,false,false,absent,false,147,95,Drole,true
true,false,false,false,false,absent,false,73,77,Drole,true
true,false,false,false,false,absent,false,69,70,Drole,true
true,false,false,false,false,absent,false,68,46,Drole,true
true,false,false,false,false,absent,false,72,110,Drole,true
true,false,false,false,false,absent,false,62,83,Drole,true
true,false,false,false,false,absent,false,58,65,Drole,true
true,false,false,false,false,absent,false,100,70,Drole,true
true,false,false,false,false,absent,false,66,100,Drole,true
true,false,false,false,false,absent,false,48,108,Drole,true
true,false,false,false,false,absent,false,107,95,Drole,true
true,false,false,false,false,absent,false,21,78,Drole,true
true,false,false,false,false,absent,false,91,120,Drole,true
true,false,false,false,false,absent,false,131,133,Drole,true
true,false,false,false,false,absent,false,79,61,Drole,true
true,false,false,false,false,absent,false,67,120,Drole,true
true,false,false,false,false,absent,false,88,104,Drole,true
true,false,false,false,false,absent,false,56,70,Drole,true
true,false,false,false,false,absent,false,39,127,Drole,true
true,false,false,false,false,absent,false,106,89,Drole,true
true,false,false,false,false,absent,false,63,117,Drole,true
true,false,false,false,false,absent,false,79,67,Drole,true
true,false,false,false,false,absent,false,86,110,Drole,true
true,false,false,false,false,absent,false,99,92,Drole,true
true,false,false,false,false,absent,false,75,75,Drole,true
true,false,false,false,false,absent,false,84,97,Drole,true
true,false,false,false,false,absent,false,103,54,Drole,true
true,false,false,false,false,absent,false,50,47,Drole,true
true,false,false,false,false,absent,false,58,73,Drole,true
true,false,false,false,false,regulier,false,50,108,Drole,true
true,false,false,false,false,absent,false,90,126,Drole,true
true,false,false,false,false,absent,false,145,128,Drole,true
true,false,false,false,false,absent,false,108,81,Drole,true
true,false,false,false,false,absent,false,64,101,Drole,true
true,false,false,false,false,absent,false,78,77,Drole,true
true,false,false,false,false,absent,false,85,131,Drole,true
true,false,false,false,false,absent,false,34,58,Drole,true
true,false,false,false,false,absent,false,147,42,Drole,true
true,false,false,false,false,absent,false,145,76,Drole,true
true,false,false,false,false,absent,false,57,104,Drole,true
true,false,false,false,false,absent,false,73,114,Drole,true
true,false,false,false,false,absent,false,113,126,Drole,true
true,false,false,false,false,absent,false,168,133,Drole,true
true,false,false,false,false,absent,false,101,77,Drole,true
true,false,false,false,false,absent,false,39,63,Drole,true
true,false,false,false,false,surnombre,false,173,140,Drole,true
true,true,false,false,true,absent,false,310,127,Drole,true
true,false,false,false,false,absent,false,110,140,Drole,true
true,false,false,false,false,absent,false,165,42,Drole,true
true,false,false,false,false,absent,false,181,114,Drole,true
true,false,false,false,false,absent,false,85,136,Drole,true
true,false,false,false,false,absent,false,43,139,Drole,true
true,false,false,false,false,absent,false,55,100,Drole,true
true,false,false,false,false,absent,false,144,77,Drole,true
true,false,false,false,false,absent,false,261,139,Drole,true
true,false,false,false,false,absent,false,150,94,Drole,true
true,false,false,false,false,absent,false,229,92,Drole,true
true,false,false,false,false,absent,false,71,107,Drole,true
true,false,false,false,false,absent,false,238,86,Drole,true
true,false,false,true,false,absent,false,173,99,Drole,true
true,false,false,false,false,absent,false,137,73,Drole,true
false,false,false,false,false,surnombre,false,0,106,Drole,true
false,false,false,false,false,surnombre,false,14,80,Drole,true
false,false,false,false,false,absent,false,30,68,Drole,true
false,false,false,false,false,absent,false,38,97,Drole,true
false,false,false,false,false,absent,false,85,110,Drole,true
false,true,true,false,true,regulier,false,5,132,Drole,true
false,true,true,false,true,surnombre,false,31,94,Drole,true
false,true,false,false,true,surnombre,false,0,79,Drole,true
false,true,true,false,true,absent,false,5,96,Drole,true
false,false,false,false,false,absent,false,7,86,Drole,true
false,false,false,false,false,absent,false,27,102,Drole,true
false,false,false,false,false,absent,false,46,124,Drole,true
false,false,false,false,false,regulier,false,23,111,Drole,true
false,false,false,false,false,absent,false,16,138,Drole,true
false,false,false,false,false,absent,false,35,82,Drole,true
false,false,false,false,false,absent,false,7,118,Drole,true
false,false,false,false,false,absent,false,7,76,Drole,true
false,false,false,false,false,surnombre,false,1,99,Drole,true
false,false,false,false,false,regulier,false,10,104,Drole,true
false,false,false,false,false,absent,false,11,103,Drole,true
false,false,false,false,false,surnombre,false,8,79,Drole,true
false,false,false,false,false,regulier,false,25,138,Drole,true
false,false,false,false,false,absent,false,83,133,Drole,true
false,false,false,false,false,absent,false,1,80,Drole,true
false,true,false,false,true,surnombre,false,22,140,Drole,true
false,false,false,false,false,absent,false,15,140,Drole,true
false,false,false,false,false,regulier,false,46,121,Drole,true
false,false,false,false,false,surnombre,false,26,94,Drole,true
false,false,false,false,false,surnombre,false,9,131,Drole,true
false,false,false,false,false,surnombre,false,1,42,Drole,true
false,false,false,false,false,absent,false,28,138,Drole,true
false,false,false,false,false,absent,false,100,105,Drole,true
false,false,false,false,false,absent,false,57,80,Drole,true
false,false,false,false,false,absent,false,9,75,Drole,true
false,true,true,false,true,absent,false,10,97,Drole,true
false,false,false,false,false,absent,false,79,118,Drole,true
false,false,false,false,false,surnombre,false,13,138,Drole,true
false,false,false,false,false,regulier,false,62,85,Drole,true
false,false,false,false,false,surnombre,false,5,89,Drole,true
false,false,false,false,false,surnombre,false,1,108,Drole,true
false,false,false,false,false,surnombre,false,7,94,Drole,true
false,false,false,false,false,regulier,false,50,127,Drole,true
false,false,false,false,false,absent,false,19,58,Drole,true
false,false,false,false,false,absent,false,29,140,Drole,true
false,false,false,false,false,surnombre,false,8,51,Drole,true
false,false,false,false,false,absent,false,62,133,Drole,true
false,false,false,false,false,absent,false,43,137,Drole,true
false,false,false,false,false,surnombre,false,31,80,Drole,true
false,false,false,false,false,absent,false,12,80,Drole,true
false,false,false,false,false,surnombre,false,24,84,Drole,true
false,true,false,true,true,absent,false,34,120,Drole,true
false,true,true,false,true,surnombre,false,68,112,Drole,true
false,false,false,false,false,absent,false,5,78,Drole,true
false,false,false,false,false,absent,false,0,47,Drole,true
false,false,false,false,false,regulier,false,17,125,Drole,true
false,false,false,false,false,absent,false,0,130,Drole,true
false,false,false,true,false,absent,false,8,137,Drole,true
false,false,false,false,false,absent,false,9,95,Drole,true
false,false,false,false,false,absent,false,51,116,Drole,true
false,false,false,false,false,surnombre,false,6,68,Drole,true
false,false,false,false,false,absent,false,9,132,Drole,true
false,false,false,false,false,absent,false,14,76,Drole,true
false,false,false,false,false,surnombre,false,59,57,Drole,true
false,false,false,false,false,absent,false,14,74,Drole,true
false,false,false,false,false,surnombre,false,77,104,Drole,true
false,false,false,false,false,regulier,false,35,104,Drole,true
false,false,false,false,false,absent,false,54,140,Drole,true
false,false,false,false,false,absent,false,60,119,Drole,true
false,false,false,false,false,surnombre,false,2,130,Drole,true
false,false,false,false,false,regulier,false,9,139,Drole,true
false,false,false,false,false,regulier,false,5,36,Drole,true
false,false,false,false,false,absent,false,37,114,Drole,true
false,true,false,false,true,absent,false,25,139,Drole,true
false,false,false,false,false,regulier,false,10,73,Drole,true
false,false,false,false,false,regulier,false,30,45,Drole,true
false,false,false,false,false,absent,false,4,115,Drole,true
false,false,false,false,false,absent,false,4,98,Drole,true
false,false,false,false,false,absent,false,9,127,Drole,true
false,false,false,false,false,absent,false,2,102,Drole,true
false,false,false,false,false,absent,false,12,131,Drole,true
false,false,false,false,false,absent,false,1,81,Drole,true
false,false,false,false,false,regulier,false,20,108,Drole,true
false,false,false,false,false,absent,false,8,72,Drole,true
false,false,false,false,false,surnombre,false,1,30,Drole,true
false,true,false,false,true,surnombre,false,5,117,Drole,true
false,false,false,false,false,absent,false,7,90,Drole,true
false,true,false,true,true,absent,false,4,63,Drole,true
false,false,false,false,false,absent,false,41,61,Drole,true
false,false,false,false,false,surnombre,false,29,122,Drole,true
false,false,false,false,false,surnombre,false,34,109,Drole,true
false,false,false,false,false,surnombre,false,32,135,Drole,true
false,false,false,false,false,absent,true,20,112,Drole,true
false,false,false,false,false,absent,false,12,69,Drole,true
false,false,false,false,false,absent,false,2,116,Drole,true
false,false,false,false,false,absent,false,20,132,Drole,true
false,false,false,false,false,surnombre,false,7,68,Drole,true
false,false,false,false,false,absent,false,8,76,Drole,true
false,false,false,false,false,surnombre,true,24,101,Drole,true
false,false,false,false,false,surnombre,false,28,138,Drole,true
false,false,false,false,false,regulier,false,3,71,Drole,true
false,false,false,false,false,absent,false,2,123,Drole,true
false,false,false,false,false,absent,false,10,129,Drole,true
false,false,false,false,false,absent,false,2,120,Drole,true
false,false,false,false,false,absent,false,1,137,Drole,true
false,false,false,false,false,surnombre,false,15,81,Drole,true
false,false,false,false,false,regulier,false,23,139,Drole,true
false,false,false,false,false,absent,false,24,137,Drole,true
false,false,false,false,false,regulier,false,23,139,Drole,true
false,false,false,false,false,regulier,false,17,132,Drole,true
false,false,false,false,false,absent,true,4,140,Drole,true
false,false,false,false,false,absent,true,1,140,Drole,true
false,false,false,false,false,absent,false,6,133,Drole,true
false,false,false,false,false,absent,false,13,104,Drole,true
false,false,false,false,false,absent,false,13,109,Drole,true
false,false,false,false,false,surnombre,false,12,124,Drole,true
false,false,false,false,false,regulier,false,7,140,Drole,true
false,true,false,false,true,regulier,false,19,135,Drole,true
false,false,false,false,false,surnombre,false,24,120,Drole,true
false,false,false,false,false,absent,false,1,113,Drole,true
false,false,false,false,false,absent,false,19,139,Drole,true
false,false,false,false,false,surnombre,false,1,86,Drole,true
false,false,false,false,false,absent,false,4,41,Drole,true
false,false,false,false,false,absent,false,3,132,Drole,true
false,false,false,false,false,surnombre,false,4,140,Drole,true
false,false,false,true,false,surnombre,false,0,114,Drole,true
false,false,false,false,false,surnombre,false,11,76,Drole,true
false,false,false,false,false,regulier,false,12,135,Drole,true
false,true,false,false,true,absent,false,0,96,Drole,true
false,true,false,false,true,absent,false,4,132,Drole,true
false,false,false,false,false,surnombre,false,2,85,Drole,true
false,false,false,false,false,absent,false,3,122,Drole,true
false,false,false,false,false,absent,false,0,109,Drole,true
false,true,false,false,true,absent,false,2,138,Drole,true
false,false,false,false,false,absent,false,0,110,Drole,true
false,false,false,false,false,absent,false,4,107,Drole,true
false,false,false,false,false,regulier,false,1,120,Drole,true
false,false,false,false,false,absent,false,1,108,Drole,true
false,false,false,false,false,surnombre,false,3,92,Drole,true
false,false,false,false,false,regulier,false,11,140,Drole,true
false,false,false,false,false,absent,false,1,82,Drole,true
false,false,false,false,false,absent,false,0,52,Drole,true
false,false,false,false,false,absent,false,0,102,Drole,true
false,false,false,false,false,absent,false,0,98,Drole,true
false,false,false,false,false,surnombre,false,0,129,Drole,true
false,false,false,false,false,absent,false,6,139,Drole,true
false,false,false,false,false,regulier,false,5,92,Drole,true
false,false,false,false,false,surnombre,false,6,133,Drole,true
false,false,false,false,false,absent,false,4,139,Drole,true
false,false,false,false,false,absent,false,7,87,Drole,true
false,false,false,false,false,regulier,false,4,95,Drole,true
false,true,false,false,true,absent,false,0,137,Drole,true
false,false,false,false,false,absent,false,0,122,Drole,true
false,false,false,false,false,absent,false,1,86,Drole,true
false,false,false,false,false,absent,false,0,136,Drole,true
false,false,false,false,false,surnombre,false,5,127,Drole,true
false,false,false,false,false,surnombre,false,3,137,Drole,true
false,false,false,false,false,regulier,false,10,128,Drole,true
false,false,false,false,false,absent,false,2,113,Drole,true
false,false,false,false,false,regulier,false,0,129,Drole,true
false,false,false,false,false,absent,false,0,80,Drole,true
false,false,false,false,false,surnombre,false,8,118,Drole,true
false,false,false,false,false,absent,false,0,116,Drole,true
false,false,false,false,false,absent,false,0,69,Drole,true
false,false,false,false,false,absent,false,0,134,Drole,true
false,false,false,false,false,absent,false,2,98,Drole,true
false,false,false,false,false,surnombre,false,0,106,Drole,true
false,false,false,false,false,surnombre,false,2,138,Drole,true
false,false,false,false,false,absent,false,0,93,Drole,true
false,true,false,false,true,absent,false,2,124,Drole,true
false,false,false,false,false,absent,false,1,96,Drole,true
false,false,false,false,false,surnombre,false,1,54,Drole,true
false,false,false,false,false,surnombre,false,0,111,Drole,true
false,false,false,false,false,absent,false,0,91,Drole,true
false,false,false,false,false,absent,false,1,127,Drole,true
false,false,false,false,false,regulier,false,4,139,Drole,true
false,false,false,false,false,absent,false,1,140,Drole,true
false,false,false,false,false,surnombre,false,0,122,Drole,true
false,false,false,false,false,surnombre,false,0,90,Drole,true
false,false,false,false,false,surnombre,false,0,84,Drole,true
false,false,false,false,false,absent,false,0,89,Drole,true
false,false,false,false,false,surnombre,false,0,74,Drole,true
false,false,false,false,false,absent,false,4,139,Drole,true
false,false,false,false,false,absent,false,0,135,Drole,true
false,false,false,false,false,surnombre,false,0,140,Drole,true
false,false,false,false,false,absent,false,0,63,Drole,true
false,false,false,false,false,absent,false,0,62,Drole,true
false,false,false,false,false,absent,false,1,105,Drole,true
false,false,false,false,false,absent,false,0,87,Drole,true
false,false,false,false,false,absent,false,0,140,Drole,true
false,false,false,false,false,absent,false,1,54,Drole,true
false,false,false,false,false,absent,false,0,53,Drole,true
false,false,false,false,false,absent,false,1,112,Drole,true
false,false,false,false,false,surnombre,false,1,132,Drole,true
false,false,false,false,false,absent,false,0,134,Drole,true
false,false,false,false,false,absent,false,0,82,Drole,true
false,false,false,false,false,absent,false,0,129,Drole,true
false,false,false,false,false,absent,false,2,115,Drole,true
true,false,false,false,false,regulier,true,52,123,Drole,true
true,false,false,false,false,absent,false,1016,52,Drole,true
true,false,false,false,false,absent,false,504,95,Drole,true
true,false,false,false,false,absent,false,265,95,Drole,true
true,false,false,false,false,absent,false,530,114,Drole,true
true,false,false,false,false,absent,false,1403,50,Drole,true
true,true,false,false,true,absent,false,296,52,Drole,true
true,false,false,false,false,absent,false,537,71,Drole,true
true,true,false,false,true,absent,false,1253,137,Drole,true
true,false,false,false,false,absent,false,989,94,Drole,true
true,false,false,false,false,absent,false,399,77,Drole,true
true,false,false,false,false,absent,false,1863,66,Drole,true
true,false,false,false,false,absent,false,2276,130,Drole,true
true,false,false,false,false,absent,false,2177,48,Drole,true
true,false,false,false,false,absent,false,1584,76,Drole,true
true,false,false,false,false,absent,false,1780,81,Drole,true
true,false,false,false,false,absent,false,2005,71,Drole,true
true,false,false,false,false,absent,false,3008,58,Drole,true
true,false,false,false,false,absent,false,1296,43,Drole,true
true,false,false,false,false,surnombre,false,991,39,Drole,true
true,false,false,false,false,absent,false,1897,57,Drole,true
true,false,false,false,false,absent,false,1898,49,Drole,true
true,false,false,false,false,surnombre,false,574,140,Drole,true
true,false,false,false,false,absent,false,865,80,Drole,true
true,false,false,false,false,absent,false,1567,136,Drole,true
true,false,false,false,false,absent,false,3866,67,Drole,true
true,false,false,false,false,surnombre,false,1788,137,Drole,true
true,false,false,false,false,absent,false,3341,72,Drole,true
true,false,false,false,false,absent,false,2377,69,Drole,true
true,false,false,false,false,absent,false,1694,47,Drole,true
true,false,false,false,false,regulier,false,3566,140,Drole,true
true,false,false,false,false,absent,false,1045,86,Drole,true
true,false,false,false,false,absent,false,2558,39,Drole,true
true,false,false,false,false,absent,false,857,139,Drole,true
true,false,false,false,false,absent,false,847,139,Drole,true
true,false,false,false,false,absent,false,1063,40,Drole,true
true,false,false,false,false,absent,false,2111,126,Drole,true
true,false,false,false,false,absent,false,1314,66,Drole,true
true,false,false,false,false,surnombre,false,2772,135,Drole,true
true,false,false,false,false,absent,false,3070,81,Drole,true
true,false,false,false,false,absent,false,3073,81,Drole,true
true,false,false,false,false,absent,false,1146,43,Drole,true
true,false,false,false,false,absent,false,2429,48,Drole,true
true,false,false,false,false,absent,false,2036,35,Drole,true
true,false,false,false,false,absent,false,2461,51,Drole,true
true,false,false,false,false,absent,false,1093,37,Drole,true
true,false,false,false,false,surnombre,false,2526,47,Drole,true
true,false,false,false,false,absent,false,3525,132,Drole,true
true,false,false,false,false,absent,false,1101,45,Drole,true
true,false,false,false,false,absent,false,1062,108,Drole,true
true,false,false,false,false,absent,false,2332,46,Drole,true
true,false,false,false,false,absent,false,1659,33,Drole,true
true,false,false,false,false,absent,false,1269,45,Drole,true
true,false,false,false,false,absent,false,1319,40,Drole,true
true,false,false,false,false,absent,false,1574,37,Drole,true
true,false,false,false,false,absent,false,2336,66,Drole,true
true,false,false,false,false,absent,false,847,132,Drole,true
true,false,false,false,false,absent,false,1312,110,Drole,true
true,false,false,false,false,surnombre,false,993,67,Drole,true
true,false,false,false,false,absent,false,615,82,Drole,true
true,false,false,false,false,absent,false,2427,57,Drole,true
true,false,false,false,false,regulier,false,1285,140,Drole,true
true,false,false,false,false,absent,false,998,138,Drole,true
true,false,false,false,false,absent,false,1390,60,Drole,true
true,true,false,false,true,absent,false,1118,121,Drole,true
true,false,false,false,false,absent,false,2152,53,Drole,true
true,false,false,false,false,absent,false,1001,102,Drole,true
true,false,false,false,false,absent,false,1174,109,Drole,true
true,false,false,false,false,absent,false,871,40,Drole,true
true,false,false,false,false,absent,false,1094,137,Drole,true
true,false,false,false,false,absent,false,2944,38,Drole,true
true,false,false,false,false,absent,false,763,76,Drole,true
true,false,false,false,false,absent,false,2031,86,Drole,true
true,false,false,false,false,absent,false,4296,34,Drole,true
true,false,false,false,false,absent,false,3742,70,Drole,true
true,false,false,false,false,absent,false,2716,37,Drole,true
true,false,false,false,false,absent,false,558,86,Drole,true
true,false,false,false,false,absent,false,1034,47,Drole,true
true,false,false,false,false,absent,false,1810,51,Drole,true
true,false,false,false,false,surnombre,false,1158,48,Drole,true
true,false,false,false,false,surnombre,false,2841,121,Drole,true
true,false,false,false,false,surnombre,false,3373,39,Drole,true
true,false,false,false,false,absent,false,2718,92,Drole,true
true,false,false,false,false,absent,false,1914,130,Drole,true
true,false,false,false,false,absent,false,912,86,Drole,true
true,false,false,false,false,absent,false,1600,95,Drole,true
true,false,false,false,false,absent,false,3655,140,Drole,true
true,true,false,false,true,absent,false,2160,92,Drole,true
true,false,false,false,false,absent,false,1298,68,Drole,true
true,false,false,false,false,absent,false,1893,114,Drole,true
true,false,false,false,false,absent,false,2775,71,Drole,true
true,false,false,false,false,absent,false,2964,75,Drole,true
true,false,false,false,false,absent,false,4959,86,Drole,true
true,false,false,false,false,absent,false,4348,40,Drole,true
true,false,false,false,false,surnombre,false,3692,74,Drole,true
true,false,false,false,false,absent,false,3262,82,Drole,true
true,false,false,false,false,absent,false,2561,137,Drole,true
true,false,false,false,false,absent,false,2762,58,Drole,true
true,false,false,false,false,absent,false,2901,140,Drole,true
true,false,false,false,false,absent,false,2840,68,Drole,true
true,false,false,false,false,absent,false,2827,36,Drole,true
