@relation tweet-weka.filters.unsupervised.attribute.Remove-R10

@attribute user {true,false}
@attribute word {true,false}
@attribute hashtag {true,false}
@attribute smiley {true,false}
@attribute argoInternet {true,false}
@attribute ponctuation {absent,regulier,surnombre}
@attribute retweet {true,false}
@attribute nbRetweet numeric
@attribute longeur numeric
@attribute tweetDrole {true,false}

@data
false,false,false,false,false,absent,false,0,130,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,128,true
false,false,false,false,false,absent,false,0,128,true
false,false,false,false,false,absent,false,0,56,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,surnombre,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,88,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,106,true
false,false,false,false,false,absent,false,1,77,true
false,false,false,false,false,absent,false,0,87,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,surnombre,false,0,135,true
false,false,false,false,false,absent,false,0,54,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,96,true
false,false,false,false,false,absent,false,0,78,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,1,121,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,76,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,regulier,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,1,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,1,138,true
false,false,false,false,false,surnombre,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,86,true
false,false,false,false,false,absent,false,0,104,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,98,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,1,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,78,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,true,false,false,true,absent,false,0,138,true
false,false,false,false,false,absent,false,1,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,125,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,2,64,true
false,false,false,false,false,absent,false,0,74,true
false,false,false,false,false,absent,false,0,87,true
false,false,false,false,false,absent,false,0,76,true
false,false,false,false,false,absent,false,0,79,true
false,false,false,false,false,absent,false,0,73,true
false,false,false,false,false,absent,false,0,88,true
false,false,false,false,false,absent,false,0,68,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,36,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,59,true
false,false,false,false,false,absent,false,0,68,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,36,true
false,false,false,false,false,absent,false,0,64,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,37,true
false,false,false,false,false,absent,false,0,36,true
false,false,false,false,false,absent,false,0,57,true
false,false,false,true,false,absent,false,0,125,true
false,false,false,false,false,surnombre,false,0,7,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,107,true
true,false,false,false,false,absent,false,0,71,true
true,false,false,false,false,absent,false,1,76,true
true,false,false,false,false,absent,false,0,97,true
true,false,false,false,false,absent,false,0,84,true
true,false,false,false,false,absent,false,0,106,true
true,false,false,false,false,absent,true,11,140,true
true,false,false,false,false,absent,true,1,90,true
true,false,false,false,false,absent,true,1,140,true
true,true,false,false,true,absent,true,2,105,true
true,false,false,false,false,absent,false,0,58,true
true,false,false,false,false,absent,false,5,135,true
true,true,false,false,true,absent,false,5,41,true
true,false,false,false,false,absent,false,4,140,true
true,false,false,false,false,surnombre,false,0,72,true
true,false,false,false,false,surnombre,false,2,54,true
true,false,false,false,false,regulier,false,6,140,true
true,false,false,false,false,absent,false,0,94,true
true,false,false,false,false,absent,false,0,140,true
true,false,false,false,false,absent,false,0,21,true
true,false,false,false,false,absent,false,0,82,true
true,false,false,false,false,absent,false,0,115,true
true,false,false,false,false,absent,false,1,64,true
true,false,false,false,false,absent,false,1,119,true
true,false,false,false,false,absent,false,1,139,true
true,false,false,false,false,absent,false,1,124,true
true,false,false,false,false,absent,false,0,49,true
true,false,false,false,false,absent,false,0,52,true
true,false,false,false,false,absent,false,1,70,true
true,false,false,false,false,surnombre,false,1,80,true
true,false,false,false,false,absent,false,1,102,true
true,false,false,false,false,absent,false,0,123,true
true,false,false,false,false,absent,false,4,81,true
true,false,false,false,false,absent,false,0,68,true
true,false,false,false,false,absent,false,0,65,true
true,false,false,false,false,absent,false,2,92,true
true,false,false,false,false,absent,false,4,69,true
true,false,false,false,false,absent,false,0,91,true
true,false,false,false,false,absent,false,0,62,true
true,false,false,false,false,absent,false,0,60,true
true,false,false,false,false,absent,false,0,64,true
true,false,false,false,false,absent,false,0,84,true
true,false,false,false,false,absent,false,0,80,true
true,false,false,false,false,absent,false,1,88,true
true,false,false,false,false,absent,false,0,74,true
true,false,false,false,false,absent,false,0,75,true
true,false,false,false,false,absent,false,2,104,true
true,false,false,false,false,absent,false,0,135,true
true,false,false,false,false,absent,false,0,100,true
true,false,false,false,false,absent,false,0,97,true
true,false,false,false,false,absent,false,0,62,true
true,false,false,false,false,absent,false,3,110,true
true,false,false,false,false,regulier,false,1,69,true
true,false,false,false,false,absent,false,0,77,true
true,false,false,false,false,absent,false,0,125,true
true,false,false,false,false,absent,false,0,63,true
true,false,false,false,false,absent,false,0,18,true
true,false,false,false,false,surnombre,false,1,133,true
true,false,false,false,false,absent,false,1,79,true
true,false,false,false,false,regulier,false,0,86,true
true,false,false,false,false,surnombre,false,0,75,true
true,false,false,false,false,absent,false,0,59,true
true,false,false,false,false,absent,false,0,72,true
true,false,false,false,false,absent,false,0,95,true
true,false,false,false,false,absent,false,0,94,true
true,false,false,false,false,absent,false,0,95,true
true,false,false,false,false,surnombre,false,1,77,true
true,false,false,false,false,absent,false,0,106,true
true,false,false,false,false,surnombre,false,1,101,true
true,false,false,false,false,absent,false,1,44,true
true,false,false,false,false,absent,false,2,97,true
true,false,false,false,false,absent,false,2,74,true
true,false,false,false,false,absent,false,1,72,true
true,false,false,false,false,absent,false,1,89,true
true,false,false,false,false,absent,false,1,105,true
true,false,false,false,false,absent,false,1,45,true
true,false,false,false,false,absent,false,1,46,true
true,false,false,false,false,absent,false,1,61,true
true,false,false,false,false,absent,false,1,72,true
true,false,false,false,false,absent,false,5,49,true
false,true,false,false,true,surnombre,false,0,39,true
false,true,false,false,true,surnombre,false,0,53,true
false,false,false,false,false,absent,false,1,136,true
false,false,false,false,false,surnombre,false,1,133,true
false,false,false,false,false,absent,false,6,139,true
false,false,false,false,false,surnombre,false,2,139,true
false,false,false,false,false,absent,false,4,138,true
false,false,false,false,false,absent,false,1,137,true
false,false,false,false,false,absent,false,1,137,true
false,true,false,false,true,surnombre,false,0,33,true
false,false,false,false,false,absent,false,2,135,true
false,false,false,false,false,absent,false,3,134,true
false,false,false,false,false,absent,false,12,126,true
false,false,false,false,false,absent,false,1,138,true
false,true,false,false,true,surnombre,false,2,41,true
false,true,false,false,true,surnombre,false,1,50,true
false,false,false,false,false,surnombre,false,3,69,true
false,false,false,false,false,absent,false,1,140,true
false,false,false,false,false,surnombre,false,1,64,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,absent,false,1,131,true
false,false,false,false,false,absent,false,1,138,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,surnombre,false,1,135,true
false,false,false,false,false,absent,false,1,138,true
false,false,false,false,false,surnombre,false,1,42,true
false,true,false,false,true,surnombre,false,2,29,true
false,true,false,false,true,surnombre,false,2,56,true
false,true,false,false,true,surnombre,false,2,29,true
false,true,false,false,true,surnombre,false,1,31,true
false,true,false,true,true,surnombre,false,0,44,true
false,true,false,false,true,surnombre,false,0,94,true
false,true,false,false,true,surnombre,false,0,80,true
false,true,false,false,true,surnombre,false,1,31,true
false,true,false,false,true,surnombre,false,1,31,true
false,false,false,false,false,surnombre,false,0,63,true
false,false,false,false,false,absent,false,0,55,true
false,false,false,false,false,absent,false,0,25,true
false,false,false,false,false,absent,false,0,25,true
false,true,false,false,true,surnombre,false,1,46,true
false,true,false,false,true,surnombre,false,1,30,true
false,false,false,false,false,surnombre,false,2,46,true
false,true,false,false,true,surnombre,false,3,33,true
false,false,false,false,false,absent,false,2,138,true
false,true,false,false,true,surnombre,false,0,30,true
false,true,false,true,true,surnombre,false,0,64,true
false,true,false,false,true,surnombre,false,0,30,true
false,false,false,false,false,surnombre,false,0,42,true
false,true,false,false,true,surnombre,false,1,32,true
false,true,false,false,true,surnombre,false,2,32,true
false,true,false,false,true,surnombre,false,1,29,true
false,true,false,false,true,surnombre,false,0,61,true
false,true,false,false,true,surnombre,false,0,31,true
false,false,false,false,false,surnombre,false,0,57,true
false,true,false,false,true,surnombre,false,0,46,true
false,true,false,false,true,surnombre,false,0,33,true
false,false,false,false,false,surnombre,false,0,66,true
false,true,false,false,true,surnombre,false,0,29,true
false,false,false,false,false,surnombre,false,0,47,true
false,false,false,false,false,absent,false,1,50,true
false,true,false,false,true,surnombre,false,0,30,true
false,true,false,false,true,surnombre,false,0,31,true
false,true,false,false,true,surnombre,false,0,31,true
false,true,false,false,true,surnombre,false,0,34,true
false,false,false,false,false,surnombre,false,0,59,true
false,true,false,false,true,surnombre,false,0,60,true
false,true,false,false,true,surnombre,false,0,31,true
false,true,false,false,true,surnombre,false,0,60,true
false,false,false,false,false,surnombre,false,0,59,true
false,true,false,false,true,surnombre,false,0,33,true
false,false,false,false,false,absent,false,2,139,true
false,false,false,false,false,surnombre,false,1,108,true
false,false,false,false,false,surnombre,false,0,83,true
false,false,false,false,false,surnombre,false,0,66,true
false,false,false,false,false,absent,false,1,137,true
false,true,false,false,true,absent,false,2,130,true
false,false,false,false,false,surnombre,false,0,81,true
false,true,false,false,true,surnombre,false,0,32,true
false,true,false,false,true,surnombre,false,0,49,true
false,false,false,false,false,surnombre,false,0,41,true
false,true,false,false,true,surnombre,false,0,74,true
false,false,false,false,false,absent,false,1,137,true
false,false,false,false,false,absent,false,2,133,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,1,133,true
false,true,false,false,true,surnombre,false,0,59,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,1,135,true
false,true,false,false,true,surnombre,false,0,47,true
false,false,false,false,false,absent,false,0,138,true
false,true,false,false,true,surnombre,false,1,74,true
false,true,false,false,true,surnombre,false,0,33,true
false,true,false,false,true,surnombre,false,0,79,true
false,true,false,true,true,surnombre,false,0,68,true
false,false,false,false,false,surnombre,false,0,72,true
false,false,false,false,false,absent,false,0,50,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,55,true
false,true,false,false,true,surnombre,false,0,75,true
false,false,false,false,false,surnombre,false,0,125,true
false,false,false,false,false,surnombre,false,2,69,true
false,true,false,false,true,surnombre,false,1,46,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,2,138,true
false,false,false,false,false,absent,false,0,51,true
false,false,false,true,false,surnombre,false,0,139,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,true,false,regulier,false,1,78,true
false,false,false,false,false,absent,false,0,127,true
false,false,false,false,false,absent,false,0,126,true
false,true,false,true,true,surnombre,false,0,101,true
false,false,false,false,false,surnombre,false,0,81,true
false,true,false,true,true,surnombre,false,0,58,true
false,false,false,false,false,surnombre,false,0,133,true
false,true,false,false,true,surnombre,false,0,33,true
false,true,false,false,true,surnombre,false,0,57,true
false,false,false,false,false,absent,false,1,135,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,55,true
false,false,false,false,false,absent,false,2,135,true
false,false,false,false,false,absent,false,3,134,true
false,true,false,false,true,absent,false,1,137,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,1,132,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,0,136,true
false,true,false,false,true,surnombre,false,0,76,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,0,84,true
false,false,false,false,false,absent,false,1,129,true
false,false,false,false,false,absent,false,1,140,true
false,false,false,false,false,absent,false,0,133,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,surnombre,false,0,36,true
false,false,false,false,false,surnombre,false,0,64,true
false,false,false,false,false,surnombre,false,1,46,true
false,false,false,false,false,absent,false,3,139,true
false,true,false,true,true,surnombre,false,1,51,true
false,false,false,false,false,absent,false,0,55,true
false,true,false,false,true,surnombre,false,0,46,true
false,true,false,false,true,surnombre,false,1,53,true
false,true,false,false,true,surnombre,false,0,31,true
false,false,false,false,false,absent,false,0,55,true
false,true,false,false,true,surnombre,false,0,31,true
false,false,false,false,false,absent,false,0,55,true
false,false,false,false,false,surnombre,false,1,37,true
false,true,false,false,true,surnombre,false,0,30,true
false,false,false,false,false,surnombre,false,0,75,true
false,false,false,false,false,surnombre,false,0,40,true
false,false,false,false,false,absent,false,0,55,true
false,false,false,false,false,absent,false,0,55,true
false,false,false,false,false,surnombre,false,1,85,true
false,false,false,false,false,absent,false,0,55,true
false,true,false,false,true,surnombre,false,0,31,true
false,true,false,false,true,surnombre,false,0,57,true
false,true,false,false,true,surnombre,false,0,34,true
false,false,false,false,false,absent,false,0,133,true
false,false,false,false,false,absent,false,0,133,true
false,false,false,false,false,surnombre,false,0,91,true
false,true,false,false,true,surnombre,false,0,98,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,135,true
false,true,false,true,true,surnombre,false,0,60,true
false,false,false,false,false,regulier,false,0,131,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,surnombre,false,0,61,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,133,true
false,false,false,false,false,surnombre,false,0,138,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,127,true
false,false,false,false,false,surnombre,false,1,64,true
false,true,false,false,true,surnombre,false,0,36,true
false,true,false,false,true,surnombre,false,0,53,true
false,false,false,false,false,surnombre,false,0,42,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,133,true
false,false,false,false,false,surnombre,false,1,92,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,1,136,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,1,140,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,surnombre,false,0,77,true
false,false,false,false,false,surnombre,false,0,37,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,0,54,true
false,false,false,false,false,surnombre,false,0,119,true
false,false,false,false,false,absent,false,0,88,true
false,false,false,false,false,absent,false,0,86,true
false,false,false,false,false,surnombre,false,1,138,true
false,false,false,false,false,surnombre,false,0,89,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,132,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,surnombre,false,0,140,true
false,false,false,false,false,surnombre,false,1,138,true
false,false,false,false,false,regulier,false,0,125,true
false,true,false,false,true,absent,false,0,136,true
false,false,false,false,false,absent,false,0,105,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,surnombre,false,0,84,true
false,false,false,false,false,absent,false,0,130,true
false,false,false,false,false,absent,false,0,120,true
false,false,false,false,false,absent,false,1,101,true
false,false,false,false,false,regulier,false,0,140,true
false,false,false,false,false,absent,false,0,103,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,130,true
false,false,false,false,false,absent,false,0,85,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,82,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,surnombre,false,0,118,true
false,false,false,false,false,surnombre,false,0,117,true
false,false,false,false,false,surnombre,false,1,134,true
false,false,false,false,false,regulier,false,2,135,true
false,false,false,false,false,absent,false,0,94,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,surnombre,false,0,75,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,0,93,true
false,false,false,false,false,absent,false,0,88,true
false,false,false,false,false,absent,false,0,132,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,1,100,true
false,false,false,false,false,surnombre,false,0,76,true
false,false,false,false,false,absent,false,1,68,true
false,false,false,false,false,surnombre,false,1,134,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,114,true
false,false,false,false,false,absent,false,1,109,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,131,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,1,117,true
false,false,false,false,false,absent,false,0,87,true
false,false,false,false,false,regulier,false,0,104,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,regulier,false,0,138,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,regulier,false,0,134,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,surnombre,false,0,119,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,regulier,false,0,137,true
false,false,false,false,false,surnombre,false,0,96,true
false,false,false,false,false,surnombre,false,0,96,true
false,false,false,false,false,regulier,false,0,99,true
false,false,false,false,false,absent,false,0,125,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,surnombre,false,2,138,true
false,false,false,false,false,absent,false,0,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,regulier,false,1,137,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,0,110,true
false,false,false,false,false,surnombre,false,0,72,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,regulier,false,0,102,true
false,false,false,false,false,absent,false,0,131,true
false,false,false,false,false,regulier,false,0,124,true
false,false,false,false,false,absent,false,0,95,true
false,false,false,false,false,absent,false,1,135,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,surnombre,false,2,118,true
false,false,false,false,false,regulier,false,1,125,true
false,false,false,false,false,absent,false,0,127,true
false,false,false,false,false,absent,false,1,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,2,79,true
false,false,false,false,false,regulier,false,1,137,true
false,false,false,false,false,regulier,false,0,87,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,1,136,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,2,113,true
false,false,false,false,false,surnombre,false,0,137,true
false,false,false,false,false,regulier,false,0,140,true
false,false,false,false,false,absent,false,3,95,true
false,false,false,false,false,regulier,false,0,139,true
false,true,false,false,true,absent,false,0,136,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,absent,false,0,128,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,1,76,true
false,false,false,false,false,surnombre,false,0,140,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,94,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,regulier,false,0,135,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,0,103,true
false,false,false,false,false,absent,false,0,100,true
false,false,false,false,false,regulier,false,0,117,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,surnombre,false,1,75,true
false,false,false,false,false,surnombre,false,0,133,true
false,true,false,false,true,regulier,false,0,118,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,1,86,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,133,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,regulier,false,0,127,true
false,false,false,false,false,surnombre,false,0,90,true
false,false,false,false,false,absent,false,0,138,true
false,false,false,false,false,surnombre,false,0,99,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,regulier,false,0,127,true
false,false,false,false,false,regulier,false,0,98,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,136,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,139,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,surnombre,false,0,75,true
false,false,false,false,false,surnombre,false,1,94,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,absent,false,1,139,true
false,false,false,false,false,absent,false,0,134,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,140,true
false,false,false,false,false,absent,false,0,95,true
false,false,false,false,false,surnombre,false,0,99,true
false,false,false,false,false,absent,false,0,135,true
false,false,false,false,false,absent,false,0,118,true
